custom_var_v1,idaction_url,idvisit
1692,1798,327
1692,1799,327
1692,2735,327
1692,2736,327
1692,2737,327
1692,1692,327
1692,1693,327
1692,1694,327
1692,1695,327
1692,1530,327
1692,1531,327
1692,1775,327
1692,1776,327
1692,1777,327
1692,1778,327
1692,2738,327
1692,2739,327
1692,2740,327
1692,1336,327
1692,1337,327
1692,1338,327
1692,1339,327
1692,1340,327
1692,1341,327
1692,1342,327
1692,1343,327
1692,1344,327
1692,1345,327
1692,2741,327
1692,2742,327
1692,2743,327
1692,2322,327
1692,2327,784
1692,2322,784
1692,2322,784
1692,3317,784
1692,3317,784
1692,2484,784
1692,3317,784
1692,2322,784
1692,2329,784
1692,2447,784
1692,2275,784
1692,2354,784
1692,2355,784
1692,2356,784
1692,2357,784
1692,2358,784
1692,2359,784
1692,2360,784
1692,2361,784
1692,2362,784
1692,2363,784
1692,2368,784
1692,2369,784
1692,2356,784
1692,2357,784
1692,2358,784
1692,2359,784
1692,230,784
1692,2322,784
1692,2362,784
1692,2363,784
1692,2480,784
1692,2481,784
1692,1698,784
1692,1699,784
1692,1703,784
1692,1704,784
1692,2011,784
1692,2510,784
1692,2511,784
1692,1826,784
1692,1827,784
1692,2508,784
1692,2509,784
1692,2447,784
1692,2510,784
1692,2511,784
1692,1826,784
1692,1827,784
1692,2903,784
1692,2904,784
1692,1828,784
1692,1829,784
1692,1830,784
1692,1831,784
1692,1832,784
1692,1833,784
1692,2322,784
1692,2559,784
1692,2560,784
1692,2531,784
1692,2532,784
1692,2372,784
1692,2373,784
1692,2534,784
1692,2535,784
1692,2536,784
1692,2537,784
1692,2538,784
1692,2539,784
1692,2540,784
1692,2541,784
1692,2670,784
1692,2671,784
1692,2322,784
1692,2275,784
1692,2544,784
1692,2545,784
1692,2447,784
1692,2564,784
1692,2550,784
1692,1661,784
1692,1662,784
1692,1665,784
1692,1666,784
1692,1663,784
1692,1664,784
1692,2697,784
1692,2698,784
1692,1659,784
1692,1660,784
1692,2708,784
1692,2709,784
1692,2591,784
1692,2592,784
1692,1338,784
1692,1339,784
1692,1340,784
1692,1341,784
1692,1342,784
1692,1343,784
1692,1344,784
1692,1345,784
1692,2593,784
1692,2594,784
1692,1655,784
1692,1656,784
1692,1653,784
1692,1654,784
1692,1651,784
1692,1652,784
1692,3070,784
1692,3071,784
1692,2329,784
1692,1834,784
1692,1835,784
1692,1647,784
1692,1648,784
1692,1645,784
1692,1646,784
1692,1643,784
1692,2447,784
1692,1644,784
1692,2907,784
1692,2908,784
1692,1639,784
1692,1640,784
1692,2603,784
1692,2604,784
1692,1842,784
1692,1843,784
1692,1844,784
1692,1845,784
1692,1846,784
1692,1847,784
1692,1848,784
1692,1849,784
1692,1850,784
1692,1851,784
1692,1852,784
1692,1853,784
1692,2322,784
1692,3280,784
1692,3281,784
1692,1338,784
1692,1339,784
1692,2593,784
1692,2594,784
1692,1655,784
1692,1656,784
1692,1653,784
1692,1654,784
1692,1651,784
1692,1652,784
1692,2322,784
1692,2697,784
1692,2698,784
1692,2708,784
1692,2709,784
1692,2591,784
1692,2592,784
1692,2593,784
1692,2594,784
1692,1651,784
1692,1652,784
1692,1655,784
1692,1656,784
1692,1653,784
1692,1654,784
1692,2512,784
1692,2513,784
1692,1661,784
1692,1662,784
1692,1665,784
1692,1666,784
1692,1663,784
1692,1664,784
1692,2513,784
1692,1264,784
1692,2907,784
1692,2908,784
1692,1639,784
1692,1640,784
1692,2603,784
1692,2604,784
1692,3289,784
1692,3290,784
1692,1856,784
1692,1857,784
1692,3325,784
1692,3326,784
1692,1858,784
1692,1859,784
1692,1860,784
1692,1861,784
1692,1862,784
1692,1863,784
1692,1864,784
1692,1865,784
1692,1866,784
1692,1867,784
1692,2792,784
1692,2793,784
1692,2794,784
1692,2795,784
1692,2775,784
1692,2776,784
1692,2794,784
1692,2796,784
1692,2797,784
1692,2798,784
1692,2799,784
1692,1683,784
1692,1684,784
1692,3072,784
1692,3073,784
1692,1635,784
1692,1636,784
1692,1672,784
1692,1673,784
1692,1674,784
1692,1675,784
1692,3206,784
1692,3207,784
1692,1856,784
1692,1857,784
1692,2781,784
1692,2782,784
1692,1635,784
1692,1636,784
1692,1672,784
1692,1673,784
1692,1674,784
1692,1675,784
1692,3074,784
1692,3075,784
1692,1683,784
1692,1684,784
1692,2800,784
1692,2801,784
1692,2802,784
1692,2803,784
1692,2804,784
1692,2805,784
1692,2322,784
1692,2806,784
1692,2807,784
1692,2808,784
1692,2809,784
1692,2810,784
1692,2811,784
1692,1870,784
1692,1871,784
1692,1872,784
1692,1873,784
1692,1874,784
1692,1875,784
1692,1876,784
1692,1877,784
1692,1878,784
1692,1879,784
1692,1880,784
1692,1881,784
1692,3167,784
1692,3168,784
1692,1884,784
1692,1885,784
1692,1886,784
1692,1887,784
1692,1888,784
1692,1889,784
1692,1890,784
1692,1891,784
1692,1892,784
1692,1893,784
1692,2818,784
1692,2819,784
1692,2820,784
1692,2821,784
1692,2822,784
1692,2823,784
1692,2123,784
1692,2124,784
1692,2125,784
1692,2126,784
1692,2322,784
1692,2701,784
1692,2702,784
1692,1902,784
1692,1903,784
1692,1904,784
1692,1905,784
1692,1906,784
1692,1907,784
1692,1908,784
1692,1909,784
1692,2836,784
1692,2837,784
1692,2838,784
1692,2839,784
1692,2840,784
1692,2841,784
1692,1914,784
1692,1915,784
1692,1916,784
1692,1917,784
1692,2973,784
1692,2974,784
1692,1920,784
1692,1921,784
1692,1922,784
1692,1923,784
1692,2322,784
1692,2329,784
1692,2328,784
1692,1266,784
1692,2322,784
1692,2055,784
1692,2057,784
1692,2058,784
1692,2060,784
1692,2061,784
1692,2063,784
1692,2064,784
1692,2066,784
1692,2071,784
1692,2073,784
1692,1744,784
1692,1745,784
1692,1771,784
1692,1772,784
1692,1773,784
1692,1774,784
1692,2322,784
1692,1657,784
1692,1658,784
1692,2412,784
1692,2413,784
1692,1334,784
1692,1335,784
1692,1332,784
1692,1333,784
1692,1330,784
1692,1331,784
1692,1328,784
1692,1329,784
1692,1328,784
1692,1329,784
1692,1326,784
1692,1327,784
1692,1324,784
1692,1325,784
1692,1324,784
1692,1325,784
1692,1322,784
1692,1323,784
1692,1320,784
1692,1321,784
1692,2322,784
1692,2329,784
1692,2424,784
1692,3263,784
1692,2328,784
1692,1293,784
1692,3145,784
1692,1293,784
1692,3055,784
1692,1293,784
1692,3263,784
1692,1264,784
1692,2320,784
1692,1288,784
1692,1289,784
1692,1288,784
1692,1288,784
1692,1264,784
1692,2321,784
1692,3263,784
1692,1928,784
1692,1929,784
1692,1786,784
1692,1787,784
1692,1786,784
1692,1787,784
1692,1926,784
1692,1927,784
1692,1802,784
1692,1803,784
1692,1910,784
1692,1911,784
1692,1924,784
1692,1925,784
1692,1926,784
1692,1927,784
1692,1804,784
1692,1805,784
1692,1802,784
1692,1803,784
1692,1804,784
1692,1805,784
1692,1289,784
1692,2321,784
1692,2329,784
1692,2322,784
1692,2329,784
1692,1261,784
1692,2178,784
1692,3351,784
1692,2294,784
1692,2237,784
1692,1260,784
1692,1677,784
1692,1261,784
1692,2192,784
1692,2750,784
1692,1927,784
1692,2328,784
1692,1266,784
1692,1744,784
1692,1745,784
1692,1761,784
1692,1762,784
1692,1802,784
1692,1803,784
1692,2328,784
1692,2328,784
1692,1266,784
1692,1267,784
1692,1268,784
1692,1726,784
1692,1727,784
1692,1685,784
1692,1686,784
1692,1264,784
1692,2447,784
1692,1266,784
1692,1264,784
1692,1267,784
1692,1268,784
1692,1726,784
1692,1727,784
1692,1685,784
1692,1686,784
1692,1687,784
1692,1688,784
1692,1313,784
1692,1314,784
1692,1264,784
1692,2003,784
1692,2004,784
1692,1692,784
1692,1693,784
1692,1694,784
1692,1695,784
1692,1694,784
1692,1695,784
1692,1692,784
1692,1693,784
1692,2315,784
1692,2316,784
1692,1716,784
1692,1717,784
1692,1728,784
1692,1729,784
1692,1730,784
1692,1732,784
1692,1510,784
1692,1511,784
1692,1989,784
1692,1991,784
1692,1816,784
1692,1817,784
1692,1818,784
1692,1819,784
1692,1264,784
1692,1307,784
1692,1308,784
1692,1816,784
1692,1817,784
1692,1818,784
1692,1819,784
1692,2155,784
1692,2156,784
1692,1698,784
1692,1699,784
1692,1703,784
1692,1704,784
1692,1705,784
1692,1706,784
1692,1307,784
1692,1308,784
1692,1309,784
1692,1310,784
1692,1311,784
1692,1312,784
1692,2041,784
1692,2042,784
1692,2043,784
1692,2044,784
1692,2045,784
1692,2047,784
1692,2048,784
1692,2050,784
1692,1618,784
1692,1619,784
1692,2052,784
1692,2054,784
1692,1939,784
1692,1940,784
1692,1707,784
1692,1708,784
1692,1264,784
1692,2055,784
1692,2057,784
1692,2058,784
1692,2060,784
1692,2061,784
1692,2063,784
1692,2064,784
1692,2066,784
1692,2067,784
1692,2068,784
1692,2069,784
1692,2070,784
1692,2071,784
1692,2073,784
1692,2074,784
1692,2075,784
1692,2076,784
1692,2077,784
1692,2078,784
1692,2079,784
1692,1668,784
1692,1669,784
1692,2609,784
1692,2610,784
1692,2273,784
1692,2274,784
1692,1629,784
1692,1630,784
1692,2628,784
1692,2629,784
1692,2258,784
1692,2259,784
1692,2094,784
1692,2095,784
1692,2098,784
1692,2100,784
1692,2101,784
1692,2103,784
1692,2114,784
1692,2115,784
1692,1999,784
1692,2000,784
1692,2105,784
1692,2107,784
1692,2108,784
1692,2110,784
1692,1746,784
1692,1747,784
1692,1752,784
1692,1753,784
1692,1744,784
1692,1745,784
1692,1769,784
1692,1770,784
1692,1264,784
1692,1939,784
1692,1940,784
1692,2078,784
1692,2079,784
1692,2402,784
1692,2403,784
1692,1985,784
1692,1986,784
1692,1934,784
1692,1935,784
1692,1936,784
1692,1937,784
1692,1582,784
1692,1583,784
1692,1264,784
1692,1264,784
1692,1289,784
1692,1288,784
1692,2328,784
1692,2750,884
1692,3496,884
1692,2750,975
1692,3496,975
1692,3472,975
1692,3107,975
1692,3109,975
1692,1968,975
1692,1261,975
1692,2192,975
1692,2750,975
1693,2319,241
1693,1266,241
1693,1311,241
1693,1312,241
1693,1707,241
1693,1708,241
1693,2171,241
1693,2172,241
1693,1661,241
1693,1662,241
1693,1665,241
1693,1666,241
1693,1663,241
1693,1664,241
1693,1530,241
1693,1531,241
1693,1703,241
1693,1704,241
1693,2010,241
1693,2320,241
1693,1288,241
1693,2321,241
1693,2322,241
1693,2193,241
1693,2193,241
1693,2193,241
1693,2193,241
1693,2192,241
1693,1261,241
1693,1262,241
1693,2319,241
1693,1820,241
1693,1261,241
1693,1262,241
1693,2319,241
1693,1266,241
1693,1266,241
1693,1266,241
1693,1266,241
1693,1266,241
1693,1266,241
1693,1262,241
1693,2319,241
1693,1266,241
1693,1266,241
1693,2275,241
1693,2275,241
1693,2275,241
1693,1266,241
1693,1266,241
1693,1716,241
1693,1717,241
1693,1267,241
1693,1268,241
1693,1726,241
1693,1727,241
1693,1685,241
1693,1686,241
1693,1687,241
1693,1688,241
1693,1313,241
1693,1314,241
1693,1728,241
1693,1729,241
1693,1730,241
1693,1732,241
1693,1989,241
1693,1991,241
1693,1816,241
1693,1817,241
1693,687,241
1693,667,241
1693,667,241
1693,1818,241
1693,1819,241
1693,1309,241
1693,1310,241
1693,1311,241
1693,1312,241
1693,2043,241
1693,2044,241
1693,2045,241
1693,2047,241
1693,2323,241
1693,2324,241
1693,1301,241
1693,1302,241
1693,1303,241
1693,1304,241
1693,1316,241
1693,1317,241
1693,2325,241
1693,2325,241
1693,2326,241
1693,1707,241
1693,1708,241
1693,2055,241
1693,2057,241
1693,2058,241
1693,2060,241
1693,2061,241
1693,2063,241
1693,2064,241
1693,2066,241
1693,2319,590
1693,1266,590
1693,2320,590
1693,2045,590
1693,2047,590
1693,2048,590
1693,2050,590
1693,1618,590
1693,1619,590
1693,2052,590
1693,2054,590
1693,3158,590
1693,1939,590
1693,1940,590
1693,1707,590
1693,1708,590
1693,2192,590
1693,2750,590
1693,1262,590
1693,2319,590
1693,2321,590
1693,3055,590
1693,1293,590
1693,3145,590
1693,2067,590
1693,2068,590
1693,2410,590
1693,2411,590
1693,1320,590
1693,1321,590
1693,1322,590
1693,1323,590
1693,1334,590
1693,1335,590
1693,1332,590
1693,1333,590
1693,1324,590
1693,1325,590
1693,1326,590
1693,1327,590
1693,1328,590
1693,1329,590
1693,1330,590
1693,1331,590
1693,1330,590
1693,1331,590
1693,1332,590
1693,1333,590
1693,1334,590
1693,1335,590
1693,2317,590
1693,2318,590
1693,1659,590
1693,1660,590
1693,1532,590
1693,1533,590
1693,1661,590
1693,1662,590
1693,1665,590
1693,1666,590
1693,1663,590
1693,1664,590
1693,1661,590
1693,1662,590
1693,1663,590
1693,1664,590
1693,2169,590
1693,2170,590
1693,2058,590
1693,2060,590
1693,1707,590
1693,1708,590
1693,1939,590
1693,1940,590
1693,2069,590
1693,2070,590
1693,2414,590
1693,2415,590
1693,1338,590
1693,1339,590
1693,1340,590
1693,1341,590
1693,1342,590
1693,1343,590
1693,1344,590
1693,1345,590
1693,3086,590
1693,3087,590
1693,1816,590
1693,1817,590
1693,1989,590
1693,1991,590
1693,1816,590
1693,1817,590
1693,687,590
1693,2069,590
1693,2070,590
1693,2414,590
1693,2415,590
1693,1340,590
1693,1341,590
1693,1342,590
1693,1343,590
1693,1344,590
1693,1345,590
1693,3086,590
1693,3087,590
1693,2071,590
1693,2073,590
1693,2074,590
1693,2075,590
1693,2076,590
1693,2077,590
1693,2609,590
1693,2610,590
1693,1668,590
1693,1669,590
1693,3056,590
1693,3057,590
1693,1856,590
1693,1857,590
1693,2024,590
1693,2025,590
1693,1635,590
1693,1636,590
1693,1635,590
1693,1636,590
1693,1674,590
1693,1675,590
1693,1672,590
1693,1673,590
1693,2022,590
1693,2023,590
1693,1856,590
1693,1857,590
1693,3088,590
1693,3089,590
1693,1670,590
1693,1671,590
1693,1635,590
1693,1636,590
1693,3122,590
1693,3123,590
1693,2071,590
1693,2073,590
1693,2074,590
1693,2075,590
1693,1746,590
1693,1747,590
1693,1748,590
1693,1749,590
1693,1920,590
1693,1921,590
1693,1840,590
1693,1841,590
1693,1842,590
1693,1843,590
1693,1844,590
1693,1845,590
1693,1846,590
1693,1847,590
1693,1848,590
1693,1849,590
1693,1850,590
1693,1851,590
1693,1852,590
1693,1853,590
1693,2622,590
1693,2623,590
1693,1639,590
1693,1640,590
1693,1261,590
1693,1262,590
1694,2327,423
1694,2327,558
1694,2328,558
1694,2275,558
1694,2328,558
1694,2333,558
1694,2334,558
1694,2347,558
1694,2348,558
1694,2349,558
1694,2350,558
1694,2351,558
1694,2352,558
1694,2344,558
1694,2353,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2364,558
1694,2365,558
1694,2328,558
1694,2366,558
1694,2367,558
1694,2354,558
1694,2355,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2328,558
1694,2356,565
1694,2319,565
1694,2275,565
1694,2356,565
1694,2357,565
1694,2358,565
1694,2359,565
1694,2319,565
1694,2360,565
1694,2361,565
1694,2319,565
1694,2362,565
1694,2363,565
1694,2368,565
1694,2369,565
1694,2319,565
1694,2319,565
1694,2370,565
1694,2371,565
1694,2372,565
1694,2373,565
1694,2319,565
1694,2319,565
1694,2374,565
1694,2375,565
1694,2516,565
1694,2517,565
1694,2531,565
1694,2532,565
1694,2561,565
1694,2533,565
1694,1301,565
1694,1302,565
1694,1303,565
1694,1304,565
1694,1316,565
1694,1317,565
1694,2319,565
1694,2562,565
1694,2563,565
1694,2534,565
1694,2535,565
1694,2536,565
1694,2537,565
1694,2538,565
1694,2539,565
1694,2319,565
1694,2319,565
1694,2319,565
1694,2320,565
1694,1261,565
1694,2327,565
1694,2322,565
1694,2328,565
1694,1266,565
1694,1459,565
1694,1460,565
1694,2345,565
1694,2346,565
1694,2426,565
1694,2427,565
1694,1267,565
1694,1268,565
1694,1730,565
1694,1732,565
1694,1728,565
1694,1729,565
1694,1716,565
1694,1717,565
1694,1510,565
1694,1511,565
1694,1989,565
1694,1991,565
1694,1307,565
1694,1308,565
1694,1309,565
1694,1310,565
1694,1309,565
1694,1311,565
1694,1312,565
1694,2041,565
1694,2042,565
1694,2043,565
1694,2044,565
1694,2164,565
1694,2165,565
1694,1828,565
1694,1829,565
1694,1830,565
1694,1831,565
1694,1832,565
1694,1833,565
1694,2504,565
1694,2505,565
1694,2045,565
1694,2047,565
1694,2048,565
1694,2050,565
1694,1618,565
1694,1619,565
1694,2052,565
1694,2054,565
1694,1313,565
1694,1314,565
1694,2003,565
1694,2004,565
1694,2328,565
1694,2315,565
1694,2316,565
1694,1461,565
1694,1462,565
1694,1463,565
1694,1464,565
1694,1812,565
1694,1813,565
1694,1266,565
1694,1728,565
1694,1729,565
1694,1716,565
1694,1717,565
1694,1728,565
1694,1729,565
1694,2426,565
1694,2427,565
1694,2345,565
1694,2346,565
1694,3147,565
1694,3148,565
1694,2345,565
1694,2346,565
1694,2426,565
1694,2427,565
1694,1510,565
1694,1511,565
1694,1463,565
1694,1464,565
1694,1812,565
1694,1813,565
1694,2328,565
1694,2784,565
1694,2785,565
1694,2328,565
1694,2786,565
1694,2787,565
1694,1281,565
1694,1282,565
1694,1297,565
1694,1298,565
1694,1838,565
1694,1839,565
1694,1299,565
1694,1300,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2328,565
1694,2327,690
1694,2328,690
1694,1266,690
1694,2052,690
1694,2054,690
1694,1939,690
1694,1940,690
1694,1939,690
1694,1707,690
1694,1708,690
1694,2328,690
1694,2172,690
1694,1661,690
1694,1662,690
1694,1665,690
1694,1666,690
1694,1663,690
1694,1664,690
1694,2171,690
1694,2172,690
1694,1266,690
1694,1707,690
1694,1708,690
1694,2328,690
1694,2328,690
1694,2328,690
1694,2055,690
1694,2057,690
1694,2058,690
1694,2060,690
1694,2328,690
1694,2061,690
1694,2063,690
1694,2328,690
1694,2064,690
1694,2066,690
1694,2067,690
1694,2068,690
1694,2328,690
1694,2328,690
1694,2410,690
1694,2411,690
1694,1320,690
1694,1321,690
1694,1322,690
1694,1323,690
1694,1324,690
1694,1325,690
1694,1326,690
1694,1327,690
1694,1328,690
1694,1329,690
1694,1330,690
1694,1331,690
1694,1332,690
1694,1333,690
1694,1334,690
1694,1335,690
1694,2317,690
1694,2318,690
1694,1659,690
1694,1660,690
1694,2328,690
1694,1350,690
1694,1351,690
1694,2069,690
1694,2070,690
1694,2328,690
1694,2978,690
1694,2979,690
1694,2418,690
1694,2419,690
1694,2978,690
1694,2979,690
1694,1655,690
1694,1656,690
1694,1653,690
1694,1654,690
1694,1651,690
1694,1652,690
1694,2328,690
1694,2980,690
1694,2981,690
1694,1338,690
1694,1339,690
1694,1340,690
1694,1341,690
1694,1342,690
1694,1343,690
1694,1344,690
1694,1345,690
1694,3086,690
1694,3087,690
1694,2978,690
1694,2979,690
1694,1651,690
1694,1652,690
1694,2418,690
1694,2419,690
1694,2328,690
1694,2071,690
1694,2073,690
1694,2074,690
1694,2075,690
1694,2328,690
1694,2328,690
1694,2076,690
1694,2077,690
1694,3140,690
1694,3141,690
1694,1639,690
1694,1640,690
1694,2328,690
1694,2624,690
1694,2625,690
1694,2620,690
1694,2621,690
1694,1842,690
1694,1843,690
1694,1844,690
1694,1845,690
1694,1846,690
1694,1847,690
1694,2328,690
1694,1848,690
1694,1849,690
1694,1850,690
1694,1851,690
1694,1852,690
1694,1853,690
1694,2912,690
1694,2913,690
1694,2328,690
1694,2328,690
1694,2078,690
1694,2079,690
1694,2402,690
1694,2403,690
1694,1936,690
1694,1937,690
1694,2328,690
1694,1987,690
1694,1988,690
1694,2078,690
1694,2079,690
1694,1668,690
1694,1669,690
1694,2328,690
1694,1670,690
1694,1671,690
1694,1635,690
1694,1636,690
1694,1672,690
1694,1673,690
1694,3122,690
1694,3123,690
1694,1670,690
1694,1671,690
1694,1635,690
1694,1636,690
1694,2328,690
1694,3122,690
1694,3123,690
1694,2609,690
1694,2610,690
1694,2328,690
1694,2273,690
1694,2274,690
1694,2328,690
1694,1629,690
1694,1630,690
1694,2328,690
1694,2628,690
1694,2629,690
1694,2328,690
1694,2328,690
1694,2328,690
1694,2328,690
1694,2328,690
1694,2328,690
1694,2258,690
1694,2259,690
1694,1262,690
1694,2319,690
1694,2321,690
1694,3055,690
1694,2328,690
1694,2328,690
1694,1261,690
1694,2327,690
1694,2094,690
1694,2095,690
1694,2319,710
1694,1266,710
1694,2094,710
1694,2095,710
1694,2098,710
1694,2100,710
1694,2319,710
1694,2651,710
1694,2652,710
1694,1870,710
1694,1871,710
1694,1872,710
1694,1873,710
1694,2319,710
1694,1874,710
1694,1875,710
1694,2649,710
1694,2650,710
1694,2101,710
1694,2103,710
1694,3124,710
1694,3125,710
1694,1884,710
1694,1885,710
1694,3225,710
1694,3226,710
1694,1874,710
1694,1875,710
1694,1876,710
1694,1877,710
1694,1878,710
1694,1879,710
1694,1880,710
1694,1881,710
1694,3227,710
1694,3228,710
1694,3126,710
1694,3127,710
1694,3124,710
1694,3125,710
1694,1884,710
1694,1885,710
1694,2319,710
1694,1886,710
1694,1887,710
1694,1886,710
1694,1887,710
1694,1888,710
1694,1889,710
1694,1890,710
1694,1891,710
1694,1892,710
1694,1893,710
1694,3126,710
1694,3127,710
1694,2264,710
1694,2265,710
1694,2116,710
1694,2117,710
1694,2123,710
1694,2124,710
1694,2319,710
1694,2125,710
1694,2126,710
1694,3128,710
1694,3129,710
1694,1262,710
1694,2319,710
1694,2321,710
1694,3145,710
1694,2319,710
1694,2319,710
1694,1999,710
1694,2000,710
1694,1477,710
1694,1478,710
1694,1475,710
1694,1476,710
1694,3191,710
1694,3192,710
1694,2319,710
1694,2105,710
1694,2107,710
1694,2108,710
1694,2110,710
1694,2319,710
1694,1746,710
1694,1747,710
1694,2319,710
1694,1744,710
1694,1745,710
1694,1752,710
1694,1753,710
1694,1744,710
1694,1745,710
1694,2319,710
1694,1761,710
1694,1762,710
1694,1802,710
1694,1803,710
1694,1804,710
1694,1805,710
1694,2319,751
1694,1266,751
1694,1939,751
1694,1940,751
1694,1707,751
1694,1708,751
1694,1816,751
1694,1817,751
1694,687,751
1694,667,751
1694,687,751
1694,1968,751
1694,1261,751
1694,1262,751
1694,2319,751
1694,1266,751
1694,1816,751
1694,1817,751
1694,667,751
1694,2319,751
1694,2319,751
1694,1266,751
1694,1816,751
1694,1817,751
1694,2319,751
1694,1266,751
1694,1816,751
1694,1817,751
1694,2319,751
1694,2319,866
1694,2750,866
1694,3496,866
1694,2327,867
1694,1262,867
1694,2328,867
1694,2321,867
1694,2322,867
1694,1261,867
1694,2178,867
1694,2213,867
1694,2215,867
1694,2206,867
1694,2213,867
1694,1260,867
1694,1820,867
1694,1260,867
1694,1260,867
1694,1261,867
1694,2327,867
1694,1262,867
1694,2319,867
1694,2750,867
1694,2750,911
1694,3108,911
1694,3109,911
1695,2298,245
1695,1261,245
1695,2298,245
1695,1262,245
1695,2038,245
1695,1266,245
1695,1267,245
1695,1268,245
1695,1726,245
1695,1727,245
1695,1685,245
1695,1686,245
1695,1687,245
1695,1688,245
1695,1313,245
1695,1314,245
1695,1716,245
1695,1717,245
1695,2345,245
1695,2346,245
1695,1730,245
1695,1732,245
1695,1510,245
1695,1511,245
1695,1989,245
1695,1991,245
1695,1816,245
1695,1817,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2038,245
1695,2152,245
1695,2143,245
1695,2298,347
1695,1966,347
1695,1266,347
1695,1818,347
1695,1819,347
1695,1307,347
1695,1308,347
1695,1309,347
1695,1310,347
1695,1311,347
1695,1312,347
1695,2041,347
1695,2042,347
1695,2043,347
1695,2044,347
1695,2045,347
1695,2047,347
1695,2048,347
1695,2050,347
1695,1618,347
1695,1619,347
1695,2052,347
1695,2054,347
1695,1939,347
1695,1940,347
1695,1707,347
1695,1708,347
1695,2055,347
1695,2057,347
1695,2058,347
1695,2060,347
1695,2061,347
1695,2063,347
1695,2064,347
1695,2066,347
1695,2067,347
1695,2068,347
1695,2069,347
1695,2070,347
1695,2071,347
1695,2073,347
1695,2074,347
1695,2075,347
1695,2076,347
1695,2077,347
1695,2078,347
1695,2079,347
1695,1668,347
1695,1669,347
1695,2078,347
1695,2079,347
1695,2402,347
1695,2403,347
1695,1966,347
1695,2607,347
1695,2608,347
1695,2609,347
1695,2610,347
1695,2273,347
1695,2274,347
1695,1629,347
1695,1630,347
1695,2628,347
1695,2629,347
1695,2258,347
1695,2259,347
1695,2094,347
1695,2095,347
1695,2098,347
1695,2100,347
1695,2101,347
1695,2103,347
1695,2114,347
1695,2115,347
1695,1999,347
1695,2000,347
1695,2105,347
1695,2107,347
1695,2108,347
1695,2110,347
1695,1746,347
1695,1747,347
1695,1752,347
1695,1753,347
1695,1744,347
1695,1745,347
1695,1769,347
1695,1770,347
1695,1808,347
1695,1809,347
1695,1810,347
1695,1811,347
1695,2766,347
1695,2767,347
1695,1798,347
1695,1799,347
1695,2493,347
1695,2494,347
1695,2493,347
1695,2078,347
1695,2079,347
1695,2402,347
1695,2403,347
1695,1966,347
1695,1266,347
1695,2078,347
1695,2079,347
1695,2402,347
1695,2403,347
1695,1968,347
1695,1261,347
1695,1262,347
1695,2038,347
1695,2298,425
1695,1262,425
1695,2038,425
1695,1266,425
1695,2143,425
1695,1968,425
1695,1261,425
1695,2298,425
1695,2298,522
1695,2143,522
1695,3062,522
1695,1261,522
1695,2298,522
1695,2298,581
1695,1262,581
1695,2038,581
1695,2143,581
1695,3062,581
1695,2143,581
1695,3142,581
1695,1262,581
1695,2193,581
1695,2193,581
1695,2193,581
1695,2192,581
1695,2436,581
1695,1262,581
1695,2298,620
1695,2143,620
1695,3142,620
1695,2143,620
1695,3062,620
1695,2143,620
1695,3142,620
1695,2298,860
1695,2192,860
1695,1710,860
1695,2193,860
1695,2192,860
1695,2178,860
1695,3481,860
1695,2294,860
1695,3497,860
1695,2753,860
1695,2178,860
1695,2206,860
1695,1968,860
1695,1261,860
1695,2192,860
1695,2436,860
1695,3498,860
1695,3472,860
1695,3107,860
1695,3109,860
1695,1261,860
1695,1262,860
1695,2192,860
1695,1968,860
1695,1261,860
1695,2192,860
1695,2436,860
1695,1820,860
1696,2298,877
1696,2192,877
1696,2436,877
1696,3498,877
1696,3472,877
1696,3107,877
1696,3109,877
1696,1261,877
1696,1262,877
1696,2038,877
1696,2192,877
1696,2436,877
1696,1262,877
1699,2298,540
1699,1966,540
1699,1266,540
1699,1267,540
1699,1268,540
1699,1726,540
1699,1727,540
1699,1687,540
1699,1688,540
1699,1685,540
1699,1686,540
1699,1313,540
1699,1314,540
1699,1716,540
1699,1717,540
1699,1728,540
1699,1729,540
1699,1730,540
1699,1732,540
1699,1510,540
1699,1511,540
1699,1989,540
1699,1991,540
1699,1816,540
1699,1817,540
1699,1818,540
1699,1819,540
1699,1307,540
1699,1308,540
1699,1309,540
1699,1310,540
1699,1311,540
1699,1312,540
1699,2041,540
1699,2042,540
1699,2043,540
1699,2044,540
1699,2045,540
1699,2047,540
1699,2323,540
1699,2323,540
1699,2324,540
1699,1301,540
1699,1302,540
1699,1301,540
1699,1302,540
1699,1316,540
1699,1317,540
1699,2325,540
1699,2326,540
1699,2048,540
1699,2050,540
1699,1618,540
1699,1619,540
1699,1966,540
1699,2052,540
1699,2054,540
1699,1966,540
1699,1966,540
1699,1966,540
1699,1266,540
1700,2298,398
1700,1966,398
1700,2275,398
1700,2333,398
